episode,time,theta1,theta2,omega1,omega2,kinetic_energy,potential_energy
0,9.275999999999767,9.828179175790861,14.220509823879489,-2.605860852045184,9.586325316739082,49.34407192928715,0.0
0,9.277999999999768,9.822984573503007,14.239596359737684,-2.5889109882437533,9.500547360424532,48.4814301263594,0.0
0,9.279999999999768,9.81782286148417,14.25851333200033,-2.572966709339299,9.416747594808548,47.64764647585044,0.0
0,9.281999999999769,9.812692051392219,14.277264613546457,-2.5580053915645777,9.334843135348926,46.84134397242221,0.0
0,9.28399999999977,9.807590198933918,14.295853915121876,-2.544005597598902,9.25475469846874,46.06122450472189,0.0
0,9.28599999999977,9.80251540156404,14.314284792336082,-2.5309470051231813,9.176406398681442,45.30606356825186,0.0
0,9.287999999999771,9.797465796324113,14.332560652266102,-2.5188103385870817,9.099725558303799,44.57470537911028,0.0
0,9.289999999999772,9.792439557814578,14.35068475969185,-2.5075773039920133,9.024642529150897,43.86605835722747,0.0
0,9.291999999999772,9.787434896294547,14.368660242986358,-2.4972305264913297,8.951090525617179,43.179090950116894,0.0
0,9.293999999999773,9.782450055903698,14.386490099683062,-2.4877534906097014,8.879005468563639,42.51282777041188,0.0
0,9.295999999999774,9.777483313001277,14.40417720174121,-2.4791304828863803,8.808325839451806,41.86634602256541,0.0
0,9.297999999999774,9.772532974617546,14.421724300529332,-2.471346536751515,8.738992544188795,41.238772196050526,0.0
0,9.299999999999775,9.767597377013407,14.439134031545686,-2.4643873794503666,8.670948786173154,40.629279004215974,0.0
0,9.301999999999776,9.762674884344275,14.456408918893587,-2.458239380836931,8.604139948057812,40.03708254963091,0.0
0,9.303999999999776,9.757763887424636,14.473551379528597,-2.4528895038658063,8.538513481773242,39.46143969829923,0.0
0,9.305999999999777,9.752862802590062,14.490563727293672,-2.448325256619017,8.474018806380661,38.901645646545845,0.0
0,9.307999999999778,9.74797007065377,14.507448176757487,-2.444534645712764,8.41060721335113,38.357031665682044,0.0
0,9.309999999999778,9.743084155955101,14.524206846870438,-2.4415061309376007,8.34823177889158,37.82696301075059,0.0
0,9.31199999999978,9.738203545497615,14.540841764452054,-2.4392285809943113,8.286847282962851,37.31083698074415,0.0
0,9.31399999999978,9.733326748174713,14.557354867522838,-2.4376912301967324,8.226410134657456,36.80808111868648,0.0
0,9.31599999999978,9.728452294080995,14.573748008492979,-2.4368836360218737,8.166878303626163,36.31815154087547,0.0
0,9.317999999999781,9.72357873390776,14.590022957219716,-2.4367956373969837,8.10821125726212,35.84053138541457,0.0
0,9.319999999999782,9.71870463842128,14.606181403944598,-2.437417313622662,8.050369903369473,35.37472937091227,0.0
0,9.321999999999782,9.713828598022669,14.622224962121352,-2.4387389438407534,7.993316538059923,34.92027845691389,0.0
0,9.323999999999783,9.708949222388343,14.638155171144572,-2.440750966965592,7.937014798635503,34.47673459825123,0.0
0,9.325999999999784,9.70406514019021,14.653973498988957,-2.4434439420072263,7.881429621229109,34.04367558605971,0.0
0,9.327999999999784,9.699174998894872,14.669681344768428,-2.446808508725559,7.8265272029857895,33.62069996872418,0.0
0,9.329999999999785,9.694277464641239,14.685280041223947,-2.4508353485649117,7.772274968577704,33.20742604647742,0.0
0,9.331999999999786,9.68937122219602,14.70077085714856,-2.4555151458293984,7.718641540853866,32.803490933796255,0.0
0,9.333999999999786,9.684454974986648,14.716154999757697,-2.4608385490706604,7.665596715432392,32.40854968412004,0.0
0,9.335999999999787,9.679527445211237,14.731433617012442,-2.4667961326710195,7.613111439047977,32.022274471761925,0.0
